uiTimeStamp,uiCycleCounter,eSigStatus,f_VrelRad,f_RangeRad,a_AzAng,f_RcsRaw,f_AzAngVar,f_VrelRadVar,f_RangeRadVar,a_Pdh0
500,10,1,0,75,-28.1160516436149,1.50159368708144,0,0,0,16.4664718341274
500,10,1,0,84.75,-26.5782693658283,4.08064993390157,0,0,0,14.739111921489
500,10,1,0,85.5,3.05978294656969,3.61951124555809,0,0,0,12.9300222912246
500,10,1,-6.39585047254048,89.25,45.5555088895867,-1.49330259454662,0,0,0,12.8273169342338
500,10,1,7.14830346930995,93.75,47.9662985625597,4.18354009908884,0,0,0,15.8872628629321
550,11,1,0,0,3.41184514120904,65536,0,0,0,27.5959242153437
550,11,1,0,3,39.7719408403849,-39.4855231596162,0,0,0,14.534615710272
550,11,1,0,33.75,17.4818867619527,-5.20170050289974,0,0,0,15.2660539188723
550,11,1,0,69,-8.76993622883119,5.9240436234539,0,0,0,18.9121767586243
550,11,1,0,75,-12.140392745653,1.46906254353877,0,0,0,16.3589458897163
550,11,1,-4.89094447900154,80.25,43.3388480940605,-8.45284994012421,0,0,0,12.786730549488
550,11,1,0,83.25,-14.3739980771232,1.92582004958173,0,0,0,13.5283380947563
550,11,1,0,84.75,-26.8618123968512,4.20042943261642,0,0,0,14.8154038020768
550,11,1,0,85.5,3.41325464395738,2.93594918024569,0,0,0,12.4779090340048
550,11,1,-5.83151072496338,89.25,-64.4377802762399,-2.14618074278799,0,0,0,12.6825538732196
550,11,1,-5.26717097738628,89.25,-62.5162312637436,1.49204959817739,0,0,0,16.2494061624796
550,11,1,0,91.875,65.5131561233336,5.4429544519497,0,0,0,12.7387094225299
550,11,1,5.83151072496338,93.75,48.2940899469629,1.59754430003299,0,0,0,15.4248813631619
550,11,1,6.20773722334811,93.75,47.4007036337084,0.56895303423839,0,0,0,15.4281675455393
600,12,1,0,0,3.41184514120904,65536,0,0,0,27.4303118387644
600,12,1,0,3,41.7748807518504,-39.1561306250706,0,0,0,15.0385466757034
600,12,1,0,33.75,17.5812111244403,-5.04090016999322,0,0,0,15.1227421015267
600,12,1,0,69,-8.75900021717233,5.75504411469204,0,0,0,18.8760878612837
600,12,1,0,75,-10.8851277387398,1.6139118868681,0,0,0,16.3034735753075
600,12,1,0,83.25,-14.4403190242919,2.34407400796421,0,0,0,13.9911147697494
600,12,1,0,84.75,-26.3911511165637,4.31558247555337,0,0,0,16.2562474203972
600,12,1,0,85.5,3.80273421728978,3.30572818376568,0,0,0,13.224126365295
600,12,1,-4.32660473142444,89.25,-61.5138941901686,1.69389820459718,0,0,0,14.9589836715514
600,12,1,-3.76226498384734,89.25,45.2203101227699,-4.00160883662669,0,0,0,13.0649864702288
600,12,1,0,91.875,50.9010301526867,4.78022145095504,0,0,0,13.0459311252546
600,12,1,5.83151072496338,93.75,48.6843793092355,-0.0354119709964635,0,0,0,12.8097773641156
650,13,1,0,0,3.41184514120904,65536,0,0,0,27.2601958347902
650,13,1,0,3,37.531985334283,-39.0640204556661,0,0,0,14.5605497092839
650,13,1,0,33.75,17.1063742617692,-5.033797567866,0,0,0,15.2504356031879
650,13,1,0,69,-8.81127991962371,5.92213888545352,0,0,0,19.5249114945668
650,13,1,0,75,-29.542690745535,1.07420734374396,0,0,0,15.0722514781889
650,13,1,-4.70283122980918,80.25,44.719690324567,-4.2083707910834,0,0,0,13.3694095705344
650,13,1,0,84.75,-27.3399087556036,3.76169404153121,0,0,0,13.4616707546106
650,13,1,0,85.5,11.5091736294236,4.20380045862956,0,0,0,12.6598763589482
650,13,1,-5.26717097738628,89.25,44.361784012446,1.98996270618441,0,0,0,14.8024280178613
650,13,1,-4.70283122980918,89.25,45.11231492124,-1.43284131395247,0,0,0,13.4091559438302
650,13,1,4.89094447900154,93.75,47.2259236965664,0.507658100248065,0,0,0,13.5277961438023
650,13,1,5.26717097738628,93.75,48.3373634630848,0.551637365536791,0,0,0,12.6089226866895
650,13,1,5.83151072496338,93.75,48.827156625494,3.49356008261996,0,0,0,14.5039446744058
650,13,1,6.20773722334811,93.75,48.1492057063784,2.66121649898069,0,0,0,14.7386371312877
700,14,1,0,0,-0.415032272654984,65536,0,0,0,27.143513910821
700,14,1,0,3,37.3649350555679,-38.8274718139759,0,0,0,14.744501744841
700,14,1,0,33.75,17.4651661660645,-5.23004495082161,0,0,0,15.022053668332
700,14,1,0,69,-8.93141768057553,6.0826221333473,0,0,0,19.8473414815367
700,14,1,0,75,-28.7477476279501,1.85607774810536,0,0,0,15.5405347977315
700,14,1,-4.70283122980918,80.25,43.9467640709584,-4.85251221430129,0,0,0,14.1778712267723
700,14,1,0,83.25,-13.6560686880584,1.24508133260078,0,0,0,12.4491613795126
700,14,1,0,84.75,-27.4143121164944,4.29266528760549,0,0,0,14.6265928151075
700,14,1,0,85.5,3.31893954097429,3.80392608333999,0,0,0,12.8314147180213
700,14,1,-5.26717097738628,89.25,44.745541206488,2.10170852345077,0,0,0,15.6600580674628
700,14,1,-4.13849148223208,89.25,45.6882389399886,-1.65227069360292,0,0,0,12.7308753215924
700,14,1,4.70283122980918,93.75,47.9200289902185,0.158932065426356,0,0,0,12.7719929917804
700,14,1,5.64339747577101,93.75,48.1977086676388,2.3587041207778,0,0,0,12.8748681142579
750,15,1,0,0,3.41184514120904,65536,0,0,0,27.2592401647269
750,15,1,0,3,40.1940564241129,-38.7955001477537,0,0,0,14.7431181268865
750,15,1,0,33.75,17.6353588344073,-5.02150412935916,0,0,0,14.9714480225836
750,15,1,0,69,-9.03822495803305,5.73716045310174,0,0,0,18.4302072175272
750,15,1,-6.01962397415575,72,28.7487348051371,-8.39921986279022,0,0,0,12.4323353783941
750,15,1,0,75,-28.3057838584523,1.4005514602777,0,0,0,15.6304593947703
750,15,1,0,83.25,-12.6811911304204,1.69620728747576,0,0,0,13.2860809866444
750,15,1,0,84.75,-26.8664071537299,3.87038544018968,0,0,0,15.1709938564181
750,15,1,0,85.5,11.2850335844509,3.30163100541738,0,0,0,13.1961138863925
750,15,1,-4.32660473142444,89.25,45.5656716995944,1.0799197343331,0,0,0,14.2296103311499
750,15,1,4.70283122980918,93.75,47.4020050969025,2.41202934353281,0,0,0,14.6051144972745
800,16,1,0,0,3.41184514120904,65536,0,0,0,27.5282600313222
800,16,1,0,3,38.0386413146005,-37.6663637263616,0,0,0,14.6682292675864
800,16,1,0,33.75,17.2359032295523,-5.2047525470808,0,0,0,14.5889337876498
800,16,1,0,69,-8.78013612743973,6.04423189827064,0,0,0,19.2967458022398
800,16,1,0,75,-12.3187853024959,1.71477444106914,0,0,0,16.6084180871207
800,16,1,0,83.25,2.74073005552425,2.7604436267119,0,0,0,13.3840425380397
800,16,1,0,84.75,-26.1859464291259,4.43459656580572,0,0,0,17.0885656683912
800,16,1,0,85.5,11.5286641484518,3.32141851011529,0,0,0,14.3265118812126
800,16,1,-5.64339747577101,89.25,44.8441959066988,0.106641075617532,0,0,0,14.1731313292867
800,16,1,-4.13849148223208,89.25,45.9754913947265,0.352899626689307,0,0,0,15.1537878585505
800,16,1,0,91.875,63.7726818809586,5.43029322521444,0,0,0,12.5946023686728
800,16,1,4.70283122980918,93.75,46.3456558069461,-0.275915089561792,0,0,0,15.7721892354691
800,16,1,5.26717097738628,93.75,48.0476383672118,1.33818414744592,0,0,0,13.6117363893041
800,16,1,6.20773722334811,93.75,49.1728750626863,1.36093329823247,0,0,0,15.125665539492
850,17,1,0,0,-0.415032272654984,65536,0,0,0,27.1742980129452
850,17,1,0,3,37.7645987140782,-38.1085622438088,0,0,0,14.5117379052713
850,17,1,0,33.75,16.752341841352,-5.14090131777898,0,0,0,14.8703948235616
850,17,1,0,69,-9.05890977901867,5.90967069459872,0,0,0,19.1639700066096
850,17,1,0,75,-28.4202045991489,1.55352683465408,0,0,0,15.7488107271717
850,17,1,0,84.75,-27.3379529386845,5.05324359952674,0,0,0,15.0899164840364
850,17,1,0,85.5,11.0134594456206,4.10910906117867,0,0,0,12.9085312538059
850,17,1,-6.20773722334811,89.25,-60.8853495777071,-0.588575400282778,0,0,0,15.864136491266
850,17,1,-5.83151072496338,89.25,46.4005794058535,-1.25307102112747,0,0,0,14.2606134310223
850,17,1,-4.70283122980918,89.25,45.6488215759476,-0.670497403696643,0,0,0,13.7151936056667
850,17,1,5.26717097738628,93.75,48.470650285336,2.52552973252575,0,0,0,13.5117946404932
850,17,1,6.01962397415575,93.75,47.7101838499713,3.50139596260392,0,0,0,13.8484023196773
850,17,1,6.77207697092522,93.75,47.9871742035276,1.41300316071964,0,0,0,14.9960586636048
900,18,1,0,0,3.41184514120904,65536,0,0,0,27.3695972841896
900,18,1,0,3,37.9754678860572,-38.3069161105783,0,0,0,14.6739071225949
900,18,1,0,33.75,17.3718969410158,-5.32377552902304,0,0,0,15.102476461644
900,18,1,0,69,-8.92415060055694,5.86561628129429,0,0,0,19.4225758802095
900,18,1,0,75,-29.1836170801814,1.51048701021882,0,0,0,15.3023796192927
900,18,1,0,84.75,-27.0180321795119,4.19900975736255,0,0,0,14.103219811142
900,18,1,0,85.5,3.46952958751867,3.6909401833482,0,0,0,13.7351910522398
900,18,1,-6.01962397415575,89.25,-62.6668643087588,-0.22890447621883,0,0,0,13.1193425254985
900,18,1,-5.64339747577101,89.25,44.7448888936513,-0.561349392170072,0,0,0,12.6398194314305
900,18,1,0,91.875,64.6316665584257,5.65839688098494,0,0,0,12.7830683251594
900,18,1,6.20773722334811,93.75,48.4515336358927,2.19239468857191,0,0,0,12.5021029648023
950,19,1,0,0,-0.415032272654984,65536,0,0,0,27.4410854519534
950,19,1,0,3,38.1666751199112,-37.960543387298,0,0,0,14.4146564577231
950,19,1,0,33.75,17.4913765144445,-5.17633525030212,0,0,0,14.9677030919121
950,19,1,0,69,-8.59585974680948,5.95375854427175,0,0,0,19.0687286628493
950,19,1,0,75,-12.3933885344959,0.997088528852728,0,0,0,16.2926308058224
950,19,1,0,83.25,-12.7959125332561,1.28205253577893,0,0,0,13.3768259883539
950,19,1,0,84.75,-26.9671841919816,4.84317076104418,0,0,0,14.5322360831837
950,19,1,0,85.5,11.0828150095807,3.14623546440218,0,0,0,12.9146203206437
950,19,1,0,91.875,65.5993866907031,5.52194811731893,0,0,0,13.3235097919338
1000,20,1,0,0,3.41184514120904,65536,0,0,0,27.4734357482607
1000,20,1,0,3,38.5979958210454,-37.2348677806613,0,0,0,14.7708360374909
1000,20,1,0,34.125,14.8857743058622,-6.2460510534201,0,0,0,15.3715971657161
1000,20,1,0,69,-8.802311106607,5.79845494272145,0,0,0,18.554997375603
1000,20,1,0,75,-12.6744039129895,1.44257854247805,0,0,0,16.4407018478426
1000,20,1,-4.89094447900154,80.25,44.6154537940916,-5.885440086679,0,0,0,14.327238039532
1000,20,1,0,83.25,-13.5402855175425,1.98243846440008,0,0,0,13.2292461263263
1000,20,1,0,84.75,-26.1659450676127,4.36333265334638,0,0,0,15.5511004964882
1000,20,1,0,85.5,3.22680691046678,2.90655083105416,0,0,0,12.7850140429555
1000,20,1,-5.45528422657865,89.25,45.4029660591253,0.506412409450107,0,0,0,16.5723668230274
1000,20,1,-5.07905772819391,89.25,-60.4061588863928,-0.453169927349066,0,0,0,13.5033500254892
1000,20,1,0,91.875,63.261494611002,5.76601342069729,0,0,0,13.5714281236493
1000,20,1,6.01962397415575,93.75,48.1501256145328,3.57135088224855,0,0,0,17.4389218250524
1050,21,1,0,0,-0.415032272654985,65536,0,0,0,27.3894321227904
1050,21,1,0,3,35.9302595893961,-39.2214931456542,0,0,0,14.4573033411479
1050,21,1,-0.188113249192367,16.875,33.5705486258282,-17.1601208979326,0,0,0,25.5457098203203
1050,21,1,0,33.75,16.8965255090793,-4.98836851358192,0,0,0,14.5388802984425
1050,21,1,-3.00981198707787,48,46.0025940124236,-13.2999487459908,0,0,0,12.7262194175784
1050,21,1,0,69,-9.08571298444861,5.51359200876482,0,0,0,19.5328017775748
1050,21,1,0,75,-28.6113925747354,1.47300518088896,0,0,0,16.0084538754658
1050,21,1,-3.76226498384734,80.25,46.2536602490547,-7.62235354071005,0,0,0,12.8789882849056
1050,21,1,0,84.75,-27.5296474509561,3.86637521826394,0,0,0,14.6135809463431
1050,21,1,0,85.5,3.21054824149838,4.11200972045435,0,0,0,13.2910895791341
1050,21,1,-5.45528422657865,89.25,46.0568744428646,-2.208862232024,0,0,0,12.3961238128202
1050,21,1,-5.07905772819391,89.25,-63.8541305048244,-0.666534089143724,0,0,0,12.8923580896624
1050,21,1,-4.13849148223208,89.25,44.4653885742052,-0.966409324024923,0,0,0,14.1684740792745
1050,21,1,-3.76226498384734,89.25,-63.7883488471101,-2.32587168825451,0,0,0,12.422349391058
1050,21,1,0,91.875,65.8513127402967,5.98489347790856,0,0,0,12.7278008953818
1050,21,1,4.70283122980918,93.75,47.9314624861028,2.36820869410393,0,0,0,15.8120871506151
1050,21,1,5.45528422657865,93.75,47.6145430370772,1.06709816879864,0,0,0,13.827102234262
1100,22,1,0,0,-0.415032272654984,65536,0,0,0,27.2783857526278
1100,22,1,0,3,37.984518445533,-37.6155233802572,0,0,0,14.857387985706
1100,22,1,-0.564339747577101,9,-59.9743227837155,-42.1677187306411,0,0,0,13.8361516735371
1100,22,1,-0.376226498384734,17.25,21.8750603306554,-29.2111077412046,0,0,0,15.0725837706536
1100,22,1,0,33.75,16.8982409114709,-5.26665048029062,0,0,0,14.804573385711
1100,22,1,0,69,-8.7860971606644,5.53887522904115,0,0,0,19.8643670098177
1100,22,1,0,75,-12.9641170078588,1.02742132491632,0,0,0,15.6169374196276
1100,22,1,-5.07905772819391,80.25,-61.7709532124326,-6.09387485220766,0,0,0,12.7631980284178
1100,22,1,0,84.75,-26.8070902169933,3.89143450981793,0,0,0,13.06214178608
1100,22,1,-5.83151072496338,89.25,44.2169086272044,-0.720405466992062,0,0,0,13.9577156649782
1100,22,1,-5.26717097738628,89.25,45.3113009782787,-0.45634893937499,0,0,0,14.5690169472858
1100,22,1,5.83151072496338,93.75,47.5308216814185,2.37845858024669,0,0,0,13.8664726891103
1100,22,1,6.39585047254048,93.75,47.5713546745993,1.76264996844772,0,0,0,14.4757265381223
1150,23,1,0,0,-0.415032272654984,65536,0,0,0,27.5730863556578
1150,23,1,0,3,37.417156731372,-37.7971014106876,0,0,0,14.3817721506279
1150,23,1,-0.376226498384734,16.875,20.6918457269362,-24.9310750838383,0,0,0,18.528705372039
1150,23,1,0,33.75,17.2508663749684,-5.35134118569007,0,0,0,14.5247885022639
1150,23,1,0,69,-8.89428459462153,6.01705863558769,0,0,0,18.844774117334
1150,23,1,-6.01962397415575,72,60.835848361478,-9.02494125015885,0,0,0,13.3033951203268
1150,23,1,0,75,-28.4666821689832,-0.130485768110034,0,0,0,15.8401982515947
1150,23,1,-4.70283122980918,80.25,44.387903172896,-6.21295065180711,0,0,0,12.9213152603927
1150,23,1,0,84.75,-27.4528276689121,4.3527729149402,0,0,0,14.6148984146299
1150,23,1,0,85.5,3.53189811097964,3.67659258824708,0,0,0,13.2751715241265
1150,23,1,-5.26717097738628,89.25,-64.7855698766323,1.46421801474843,0,0,0,15.3798993526671
1150,23,1,-4.89094447900154,89.25,44.9508898033382,-0.767444968004796,0,0,0,13.748840654784
1150,23,1,0,91.875,68.3800464096008,5.99453213292627,0,0,0,13.3453829828461
1150,23,1,5.45528422657865,93.75,47.5989542428342,0.521261458542554,0,0,0,13.816677278467
1150,23,1,5.83151072496338,93.75,47.8184685534914,2.46508686284015,0,0,0,15.3982391508671
1150,23,1,6.20773722334811,93.75,47.6496676666801,2.08991891224314,0,0,0,12.9834643754943
1200,24,1,0,0,-0.415032272654985,65536,0,0,0,27.7596815267351
1200,24,1,0,3,38.3022717778031,-38.5814948014433,0,0,0,14.8071359173467
1200,24,1,-0.376226498384734,16.5,21.7106891169231,-27.0007201633858,0,0,0,15.9556940867588
1200,24,1,-0.564339747577101,19.125,26.4203885198085,-26.709696305584,0,0,0,15.0210962337061
1200,24,1,0,34.125,15.0318497264906,-6.21233652958648,0,0,0,15.2951049352633
1200,24,1,0,69,-8.81700675515155,5.80553986728526,0,0,0,18.7087671266887
1200,24,1,0,75,-12.8278218721947,0.696309885212813,0,0,0,16.3157393917078
1200,24,1,-4.13849148223208,80.25,45.1280472543842,-3.1463977359639,0,0,0,15.1964646129366
1200,24,1,0,83.25,-13.0948473666596,1.66196113506264,0,0,0,13.3876774053005
1200,24,1,0,84.75,-26.1231601049665,4.2333789117625,0,0,0,15.4610529985267
1200,24,1,0,85.5,11.8609926933262,3.28439601104544,0,0,0,13.2762495257995
1200,24,1,-5.07905772819391,89.25,-63.0439971529049,-5.08889440103188,0,0,0,13.695624704026
1200,24,1,-4.51471798061681,89.25,44.3749111378844,-1.86237717384314,0,0,0,12.7869735521156
1200,24,1,0,91.875,67.0853039744904,5.28835353586449,0,0,0,14.0885445827409
1200,24,1,3.95037823303971,93.75,47.202906952942,-2.18380369621606,0,0,0,12.5437073685204
1200,24,1,5.07905772819391,93.75,47.8131791339211,4.88162677164844,0,0,0,15.8819616859348
1200,24,1,5.45528422657865,93.75,46.612669585692,1.55860543738955,0,0,0,14.0306729602543
1250,25,1,0,0,3.41184514120904,65536,0,0,0,27.567037646988
1250,25,1,0,3,39.2305234672543,-38.4394109792683,0,0,0,14.5026339272591
1250,25,1,-0.564339747577101,16.875,23.9857312608853,-22.8261499288877,0,0,0,22.1102581601627
1250,25,1,0,33.75,16.9856821161414,-4.7307650424639,0,0,0,15.5966577422796
