uiTimeStamp,uiCycleCounter,eSigStatus,f_VrelRad,f_RangeRad,a_AzAng,f_RcsRaw,f_AzAngVar,f_VrelRadVar,f_RangeRadVar,a_Pdh0
250,5,1,0,0,3.41184514120904,65536,0,0,0,27.6524298796105
250,5,1,0,3,39.6586805776487,-38.1146638058761,0,0,0,14.9311878325557
250,5,1,0.564339747577101,28.875,-24.1870268996451,-15.5027536941677,0,0,0,19.5740124224383
250,5,1,0.564339747577101,30,-1.23421088004859,-16.4890046048943,0,0,0,16.1776472813899
250,5,1,0.188113249192367,30.375,5.05487005940137,-14.940582651763,0,0,0,17.0814834394076
250,5,1,0,33.75,-5.81742276239856,-3.6624040841361,0,0,0,17.0481734040865
250,5,1,0,69,-8.72689825352605,6.11059652001151,0,0,0,20.8920707144343
250,5,1,0,75,-29.2494866201863,1.32899933879382,0,0,0,17.1852443006082
250,5,1,0,84.75,-26.2874340475543,4.3955835856804,0,0,0,16.023058035206
250,5,1,-6.39585047254048,89.25,44.6061409784589,2.1414484593253,0,0,0,14.5042115079274
250,5,1,0,91.875,53.279004643699,5.80707782823326,0,0,0,13.0508804837343
250,5,1,4.51471798061681,93.75,-56.8522779308402,-0.89190375778675,0,0,0,12.5166754566418
250,5,1,6.96019022011758,93.75,48.8042724018445,3.14592679360972,0,0,0,14.9169654607157
300,6,1,0,0,3.41184514120904,65536,0,0,0,27.775005188885
300,6,1,0,3,39.8887081262308,-38.4673180593502,0,0,0,14.5813245420737
300,6,1,0.188113249192367,28.875,-0.591701664924097,-13.4222995266655,0,0,0,18.4568837774095
300,6,1,0.564339747577101,28.875,-9.28906166143048,-12.7932801389178,0,0,0,20.8364072071483
300,6,1,0,33.75,-27.0420549275467,-5.55282790120089,0,0,0,17.1844160720186
300,6,1,0,69,-8.75661087371239,6.50347201447626,0,0,0,20.1723163213115
300,6,1,-6.01962397415575,72,27.5671274788388,-7.61588807402102,0,0,0,12.9964302673347
300,6,1,0,75,-28.6960536945071,1.4894682927078,0,0,0,17.3505490229521
300,6,1,0,84.75,-25.6037612603998,4.00133054865323,0,0,0,16.7731655776942
