uiTimeStamp,uiCycleCounter,eSigStatus,f_VrelRad,f_RangeRad,a_AzAng,f_RcsRaw,f_AzAngVar,f_VrelRadVar,f_RangeRadVar,a_Pdh0
50,1,1,0,0,3.41184514120904,65536,0,0,0,27.5909169653651
50,1,1,0,3,61.1044638317815,-36.4771472688602,0,0,0,15.0012348230925
50,1,1,0,27.375,-46.8408396398659,-9.0120053855109,0,0,0,14.1621062141886
50,1,1,0,28.125,3.01207329656757,-12.8348369908308,0,0,0,13.2375777333033
50,1,1,0,34.125,15.0216655312483,-5.45984715210648,0,0,0,16.1682948988103
50,1,1,0,69,-6.99005886983489,5.33525400319979,0,0,0,18.2390033328813
50,1,1,0,75,-10.7262232812632,3.39647957082204,0,0,0,17.8084986236971
50,1,1,-6.39585047254048,80.25,43.860596550721,-3.3015016723986,0,0,0,14.0574228046468
50,1,1,0,84.75,-24.3308108170201,2.84710702232572,0,0,0,18.1956286108937
50,1,1,-6.96019022011758,89.25,-63.3137909450163,3.10023877141153,0,0,0,14.7007928144856
50,1,1,0,91.875,-56.0801091901493,5.66760333868218,0,0,0,13.7896837324515
50,1,1,6.39585047254048,93.75,48.3319253982706,1.18325498261198,0,0,0,13.4507191466317
50,1,1,7.33641671850232,93.75,48.6939771568387,1.57869590873601,0,0,0,13.2559829399006
50,1,1,7.71264321688705,93.75,48.4656327345663,4.30036740333883,0,0,0,13.7584411295482
50,1,1,8.46509621365652,93.75,48.0093328235327,0.330656172893114,0,0,0,13.7973006853065
100,2,1,0,0,3.41184514120904,65536,0,0,0,27.7532212851177
100,2,1,0,3,36.7848390507973,-37.3522699837759,0,0,0,14.8055729153462
100,2,1,0,27.375,-18.7523155701925,-9.55303798191275,0,0,0,14.2912238935801
100,2,1,0,34.125,14.0377631537165,-5.91247814757672,0,0,0,16.9689612624595
100,2,1,0,69,-31.1884661654508,5.26417831952269,0,0,0,17.7117104064868
100,2,1,-5.64339747577101,71.625,-63.1037568734167,-9.21420027932778,0,0,0,12.3907056578195
100,2,1,0,75,-10.4379533349781,3.68203182529744,0,0,0,17.9369626055551
100,2,1,-6.39585047254048,80.25,44.8428752543746,-2.3903387802617,0,0,0,16.5327804721012
100,2,1,0,84.75,-24.8879066677851,0.286816466624245,0,0,0,17.4663612804877
100,2,1,-6.96019022011758,89.25,44.2615310758612,3.02061266190911,0,0,0,15.8240953325769
100,2,1,0,91.875,-43.7226500974842,5.61728378065432,0,0,0,14.8952591149284
100,2,1,6.96019022011758,93.75,48.2742600988775,0.746131290650297,0,0,0,12.4119365532436
100,2,1,7.71264321688705,93.75,48.896491658219,6.75752136145485,0,0,0,17.0789265807075
100,2,1,8.08886971527178,93.75,49.5601627522584,1.98771302070053,0,0,0,13.5797941946955
150,3,1,0,0,3.41184514120904,65536,0,0,0,28.0247756348342
150,3,1,0,3,39.0926945619261,-38.2136962205761,0,0,0,14.7391025393088
150,3,1,0,27.375,-19.0886798138668,-9.06329661137907,0,0,0,14.9158411058504
150,3,1,0,28.125,3.47293300035673,-13.0911812446688,0,0,0,12.6586652053358
150,3,1,0,34.125,14.6850573705132,-5.39599501338408,0,0,0,16.259782279205
150,3,1,0,69,-6.66676071112372,5.78660959022038,0,0,0,19.8370834483613
150,3,1,0,75,-10.8344225524285,4.15651404134051,0,0,0,18.2162085922478
150,3,1,-6.58396372173285,80.25,44.2391297408239,-5.5964151094491,0,0,0,13.5745816264715
150,3,1,-6.01962397415575,80.25,44.2556052114606,-3.24110998178089,0,0,0,14.6637684020006
150,3,1,0,84.75,-8.82696977298412,2.2504534058945,0,0,0,17.0524113649299
150,3,1,-7.14830346930995,89.25,44.6726998412581,1.08033228426369,0,0,0,14.72951089645
150,3,1,-6.77207697092522,89.25,44.4972339005401,4.00566714173745,0,0,0,15.8127581924293
150,3,1,-6.39585047254048,89.25,45.1845715881211,1.81192679861353,0,0,0,14.1392689234016
150,3,1,0,91.875,-44.3428292838915,6.03688266545524,0,0,0,15.4449538809448
150,3,1,7.14830346930995,93.75,48.2058814791591,4.64343921479859,0,0,0,16.2626682370263
150,3,1,7.90075646607942,93.75,48.4320373506736,5.15234490581636,0,0,0,17.6246190509063
150,3,1,8.27698296446415,93.75,48.3589356785613,0.962001754733635,0,0,0,14.7019326087013
200,4,1,0,0,3.41184514120904,65536,0,0,0,27.8288422661988
200,4,1,0,3,38.6117266145261,-39.8545276041328,0,0,0,14.7398862256774
200,4,1,0,27.375,-19.2011589702033,-10.0368140774056,0,0,0,13.7578073643877
200,4,1,0,28.125,-3.71776551276687,-10.8059118973044,0,0,0,13.0473275947224
200,4,1,0,34.125,14.0573046414441,-5.79444852069763,0,0,0,16.6303313372441
200,4,1,0,69,-7.40319964574557,5.67630684499316,0,0,0,18.8117683888975
200,4,1,0,75,-11.0887462174299,3.35132628540079,0,0,0,18.9083220758083
200,4,1,0,83.25,-3.52820665750702,1.5668223810746,0,0,0,13.0520970584932
200,4,1,0,84.75,-25.4300596744,2.35575912234668,0,0,0,17.4026830047298
200,4,1,-8.08886971527178,89.25,-64.1573656812786,-4.16697787807892,0,0,0,12.8414838956121
200,4,1,-7.14830346930995,89.25,44.6143144984199,-0.0678299624937466,0,0,0,13.1091462851236
200,4,1,-5.64339747577101,89.25,44.9476064897319,1.72200799201281,0,0,0,15.7598359651049
200,4,1,0,91.875,53.7317879589139,5.8873964629958,0,0,0,12.7382488831811
200,4,1,5.83151072496338,93.75,47.4784588400257,0.890702051084006,0,0,0,13.3382625345941
200,4,1,6.20773722334811,93.75,47.6718817301948,3.88436873767118,0,0,0,16.7262322083059
200,4,1,8.27698296446415,93.75,48.5081758751187,0.92594284825266,0,0,0,13.2769182151112
250,5,1,0,0,3.41184514120904,65536,0,0,0,27.8057620528314
250,5,1,0,3,38.1728776850445,-40.2882273556901,0,0,0,14.6229044550924
250,5,1,0,34.125,14.5822538633885,-5.5250299178995,0,0,0,16.1304080666857
250,5,1,0,69,-7.52097295014593,5.92597626577293,0,0,0,19.2355784688458
250,5,1,0,75,-10.5523932552143,3.29080795278075,0,0,0,17.71762223001
250,5,1,0,84.75,-24.5644899290248,-0.11614654562625,0,0,0,17.2485932223994
250,5,1,-7.90075646607942,89.25,45.0206359716454,1.13831324529762,0,0,0,14.4133880270339
250,5,1,-7.33641671850232,89.25,44.3435917747388,2.07547884915938,0,0,0,15.0694307604208
250,5,1,-6.96019022011758,89.25,44.1128283129042,0.421661375398244,0,0,0,12.6983597793956
250,5,1,0,91.875,-55.9738141227388,5.78640886577965,0,0,0,13.7102722984223
250,5,1,8.08886971527178,93.75,49.2837985210155,2.51671771669045,0,0,0,13.2454095045188
250,5,1,8.65320946284888,93.75,49.2573198587948,3.22864315794247,0,0,0,16.0446615218115
300,6,1,0,0,3.41184514120904,65536,0,0,0,27.7622367562369
300,6,1,0,3,38.2163453063556,-37.9859727072753,0,0,0,14.6688612113123
300,6,1,0,28.125,4.09804840617809,-11.7577593193556,0,0,0,12.8035463275302
300,6,1,0,34.125,-8.37892147823741,-5.05720148335175,0,0,0,16.6275809076619
300,6,1,0,69,-7.15917542316337,6.0571142426176,0,0,0,19.3442415583949
300,6,1,0,75,-11.0122546015176,3.47050993496528,0,0,0,17.8378134379062
300,6,1,-7.14830346930995,80.25,-63.9163476906077,-6.65371168898527,0,0,0,12.7384557890872
